* Measurement data measured by REW V5.20.14
* Source: EQ Objectively Neutral IE Tar Filtered
* Format: 
* Dated: Aug 25, 2024 10:19:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: -23.0 dB
* Note: Measurement imported from /Users/sharuraudio/Downloads/Objectively Neutral IE Target.txt Format: Comma/Tab/Space delimited data 177 values loaded, 20 Hz to 20,000 Hz  PK       Fc    2000 Hz  Gain  -2.50 dB  Q  2.000 PK       Fc    2700 Hz  Gain  -3.00 dB  Q  2.000 HS Q     Fc    4000 Hz  Gain   1.80 dB Q  0.700 PK       Fc   750.0 Hz  Gain  -0.80 dB  Q  2.000 PK       Fc    3170 Hz  Gain  -0.30 dB  Q  2.000
* Measurement: EQ Objectively Neutral IE Tar
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB)
15112.452816 57.696
15112.702816 57.695
15112.952816 57.695
15113.202816 57.695
15113.452816 57.695
15113.702816 57.694
15113.952816 57.694
15114.202816 57.694
15114.452816 57.694
15114.702816 57.694
15114.952816 57.693
15115.202816 57.693
15115.452816 57.693
15115.702816 57.693
15115.952816 57.692
15116.202816 57.692
15116.452816 57.692
15116.702816 57.692
15116.952816 57.692
15117.202816 57.691
15117.452816 57.691
15117.702816 57.691
15117.952816 57.691
15118.202816 57.690
15118.452816 57.690
15118.702816 57.690
15118.952816 57.690
15119.202816 57.690
15119.452816 57.689
15119.702816 57.689
15119.952816 57.689
15120.202816 57.689
15120.452816 57.688
15120.702816 57.688
15120.952816 57.688
15121.202816 57.688
15121.452816 57.688
15121.702816 57.687
15121.952816 57.687
15122.202816 57.687
15122.452816 57.687
15122.702816 57.686
15122.952816 57.686
15123.202816 57.686
15123.452816 57.686
15123.702816 57.686
15123.952816 57.685
15124.202816 57.685
15124.452816 57.685
15124.702816 57.685
15124.952816 57.684
15125.202816 57.684
15125.452816 57.684
15125.702816 57.684
15125.952816 57.684
15126.202816 57.683
15126.452816 57.683
15126.702816 57.683
15126.952816 57.683
15127.202816 57.682
15127.452816 57.682
15127.702816 57.682
15127.952816 57.682
15128.202816 57.681
15128.452816 57.681
15128.702816 57.681
15128.952816 57.681
15129.202816 57.681
15129.452816 57.680
15129.702816 57.680
15129.952816 57.680
15130.202816 57.680
15130.452816 57.680
15130.702816 57.679
15130.952816 57.679
15131.202816 57.679
15131.452816 57.679
15131.702816 57.678
15131.952816 57.678
15132.202816 57.678
15132.452816 57.678
15132.702816 57.677
15132.952816 57.677
15133.202816 57.677
15133.452816 57.677
15133.702816 57.677
15133.952816 57.676
15134.202816 57.676
15134.452816 57.676
15134.702816 57.676
15134.952816 57.675
15135.202816 57.675
15135.452816 57.675
15135.702816 57.675
15135.952816 57.675
15136.202816 57.674
15136.452816 57.674
15136.702816 57.674
15136.952816 57.674
15137.202816 57.673
15137.452816 57.673
15137.702816 57.673
15137.952816 57.673
15138.202816 57.673
15138.452816 57.672
15138.702816 57.672
15138.952816 57.672
15139.202816 57.672
15139.452816 57.671
15139.702816 57.671
15139.952816 57.671
15140.202816 57.671
15140.452816 57.671
15140.702816 57.670
15140.952816 57.670
15141.202816 57.670
15141.452816 57.670
15141.702816 57.669
15141.952816 57.669
15142.202816 57.669
15142.452816 57.669
15142.702816 57.669
15142.952816 57.668
15143.202816 57.668
15143.452816 57.668
15143.702816 57.668
15143.952816 57.667
15144.202816 57.667
15144.452816 57.667
15144.702816 57.667
15144.952816 57.667
15145.202816 57.666
15145.452816 57.666
15145.702816 57.666
15145.952816 57.666
15146.202816 57.665
15146.452816 57.665
15146.702816 57.665
15146.952816 57.665
15147.202816 57.665
15147.452816 57.664
15147.702816 57.664
15147.952816 57.664
15148.202816 57.664
15148.452816 57.663
15148.702816 57.663
15148.952816 57.663
15149.202816 57.663
15149.452816 57.663
15149.702816 57.662
15149.952816 57.662
15150.202816 57.662
15150.452816 57.662
15150.702816 57.661
15150.952816 57.661
15151.202816 57.661
15151.452816 57.661
15151.702816 57.661
15151.952816 57.660
15152.202816 57.660
15152.452816 57.660
15152.702816 57.660
15152.952816 57.659
15153.202816 57.659
15153.452816 57.659
15153.702816 57.659
15153.952816 57.659
15154.202816 57.658
15154.452816 57.658
15154.702816 57.658
15154.952816 57.658
15155.202816 57.657
15155.452816 57.657
15155.702816 57.657
15155.952816 57.657
15156.202816 57.657
15156.452816 57.656
15156.702816 57.656
15156.952816 57.656
15157.202816 57.656
15157.452816 57.655
15157.702816 57.655
15157.952816 57.655
15158.202816 57.655
15158.452816 57.655
15158.702816 57.654
15158.952816 57.654
15159.202816 57.654
15159.452816 57.654
15159.702816 57.653
15159.952816 57.653
15160.202816 57.653
15160.452816 57.653
15160.702816 57.653
15160.952816 57.652
15161.202816 57.652
15161.452816 57.652
15161.702816 57.652
15161.952816 57.651
15162.202816 57.651
15162.452816 57.651
15162.702816 57.651
15162.952816 57.651
15163.202816 57.650
15163.452816 57.650
15163.702816 57.650
15163.952816 57.650
15164.202816 57.649
15164.452816 57.649
15164.702816 57.649
15164.952816 57.649
15165.202816 57.649
15165.452816 57.648
15165.702816 57.648
15165.952816 57.648
15166.202816 57.648
15166.452816 57.647
15166.702816 57.647
15166.952816 57.647
15167.202816 57.647
15167.452816 57.647
15167.702816 57.646
15167.952816 57.646
15168.202816 57.646
15168.452816 57.646
15168.702816 57.645
15168.952816 57.645
15169.202816 57.645
15169.452816 57.645
15169.702816 57.645
15169.952816 57.644
15170.202816 57.644
15170.452816 57.644
15170.702816 57.644
15170.952816 57.643
15171.202816 57.643
15171.452816 57.643
15171.702816 57.643
15171.952816 57.643
15172.202816 57.642
15172.452816 57.642
15172.702816 57.642
15172.952816 57.642
15173.202816 57.641
15173.452816 57.641
15173.702816 57.641
15173.952816 57.641
15174.202816 57.641
15174.452816 57.640
15174.702816 57.640
15174.952816 57.640
15175.202816 57.640
15175.452816 57.639
15175.702816 57.639
15175.952816 57.639
15176.202816 57.639
15176.452816 57.639
15176.702816 57.638
15176.952816 57.638
15177.202816 57.638
15177.452816 57.638
15177.702816 57.638
15177.952816 57.637
15178.202816 57.637
15178.452816 57.637
15178.702816 57.637
15178.952816 57.636
15179.202816 57.636
15179.452816 57.636
15179.702816 57.636
15179.952816 57.635
15180.202816 57.635
15180.452816 57.635
15180.702816 57.635
15180.952816 57.635
15181.202816 57.634
15181.452816 57.634
15181.702816 57.634
15181.952816 57.634
15182.202816 57.633
15182.452816 57.633
15182.702816 57.633
15182.952816 57.633
15183.202816 57.633
15183.452816 57.632
15183.702816 57.632
15183.952816 57.632
15184.202816 57.632
15184.452816 57.632
15184.702816 57.631
15184.952816 57.631
15185.202816 57.631
15185.452816 57.631
15185.702816 57.630
15185.952816 57.630
15186.202816 57.630
15186.452816 57.630
15186.702816 57.630
15186.952816 57.629
15187.202816 57.629
15187.452816 57.629
15187.702816 57.629
15187.952816 57.628
15188.202816 57.628
15188.452816 57.628
15188.702816 57.628
15188.952816 57.628
15189.202816 57.627
15189.452816 57.627
15189.702816 57.627
15189.952816 57.627
15190.202816 57.626
15190.452816 57.626
15190.702816 57.626
15190.952816 57.626
15191.202816 57.626
15191.452816 57.625
15191.702816 57.625
15191.952816 57.625
15192.202816 57.625
15192.452816 57.624
15192.702816 57.624
15192.952816 57.624
15193.202816 57.624
15193.452816 57.624
15193.702816 57.623
15193.952816 57.623
15194.202816 57.623
15194.452816 57.623
15194.702816 57.622
15194.952816 57.622
15195.202816 57.622
15195.452816 57.622
15195.702816 57.622
15195.952816 57.621
15196.202816 57.621
15196.452816 57.621
15196.702816 57.621
15196.952816 57.620
15197.202816 57.620
15197.452816 57.620
15197.702816 57.620
15197.952816 57.620
15198.202816 57.619
15198.452816 57.619
15198.702816 57.619
15198.952816 57.619
15199.202816 57.618
15199.452816 57.618
15199.702816 57.618
15199.952816 57.618
15200.202816 57.618
15200.452816 57.617
15200.702816 57.617
15200.952816 57.617
15201.202816 57.617
15201.452816 57.616
15201.702816 57.616
15201.952816 57.616
15202.202816 57.616
15202.452816 57.616
15202.702816 57.615
15202.952816 57.615
15203.202816 57.615
15203.452816 57.615
15203.702816 57.614
15203.952816 57.614
15204.202816 57.614
15204.452816 57.614
15204.702816 57.614
15204.952816 57.613
15205.202816 57.613
15205.452816 57.613
15205.702816 57.613
15205.952816 57.612
15206.202816 57.612
15206.452816 57.612
15206.702816 57.612
15206.952816 57.612
15207.202816 57.611
15207.452816 57.611
15207.702816 57.611
15207.952816 57.611
15208.202816 57.610
15208.452816 57.610
15208.702816 57.610
15208.952816 57.610
15209.202816 57.610
15209.452816 57.609
15209.702816 57.609
15209.952816 57.609
15210.202816 57.609
15210.452816 57.608
15210.702816 57.608
15210.952816 57.608
15211.202816 57.608
15211.452816 57.608
15211.702816 57.607
15211.952816 57.607
15212.202816 57.607
15212.452816 57.607
15212.702816 57.606
15212.952816 57.606
15213.202816 57.606
15213.452816 57.606
15213.702816 57.606
15213.952816 57.605
15214.202816 57.605
15214.452816 57.605
15214.702816 57.605
15214.952816 57.604
15215.202816 57.604
15215.452816 57.604
15215.702816 57.604
15215.952816 57.604
15216.202816 57.603
15216.452816 57.603
15216.702816 57.603
15216.952816 57.603
15217.202816 57.602
15217.452816 57.602
15217.702816 57.602
15217.952816 57.602
15218.202816 57.602
15218.452816 57.601
15218.702816 57.601
15218.952816 57.601
15219.202816 57.601
15219.452816 57.600
15219.702816 57.600
15219.952816 57.600
15220.202816 57.600
15220.452816 57.600
15220.702816 57.599
15220.952816 57.599
15221.202816 57.599
15221.452816 57.599
15221.702816 57.598
15221.952816 57.598
15222.202816 57.598
15222.452816 57.598
15222.702816 57.598
15222.952816 57.597
15223.202816 57.597
15223.452816 57.597
15223.702816 57.597
15223.952816 57.596
15224.202816 57.596
15224.452816 57.596
15224.702816 57.596
15224.952816 57.596
15225.202816 57.595
15225.452816 57.595
15225.702816 57.595
15225.952816 57.595
15226.202816 57.594
15226.452816 57.594
15226.702816 57.594
15226.952816 57.594
15227.202816 57.594
15227.452816 57.593
15227.702816 57.593
15227.952816 57.593
15228.202816 57.593
15228.452816 57.592
15228.702816 57.592
15228.952816 57.592
15229.202816 57.592
15229.452816 57.592
15229.702816 57.591
15229.952816 57.591
15230.202816 57.591
15230.452816 57.591
15230.702816 57.591
15230.952816 57.590
15231.202816 57.590
15231.452816 57.590
15231.702816 57.590
15231.952816 57.589
15232.202816 57.589
15232.452816 57.589
15232.702816 57.589
15232.952816 57.589
15233.202816 57.588
15233.452816 57.588
15233.702816 57.588
15233.952816 57.588
15234.202816 57.587
15234.452816 57.587
15234.702816 57.587
15234.952816 57.587
15235.202816 57.587
15235.452816 57.586
15235.702816 57.586
15235.952816 57.586
15236.202816 57.586
15236.452816 57.585
15236.702816 57.585
15236.952816 57.585
15237.202816 57.585
15237.452816 57.585
15237.702816 57.584
15237.952816 57.584
15238.202816 57.584
15238.452816 57.584
15238.702816 57.583
15238.952816 57.583
15239.202816 57.583
15239.452816 57.583
15239.702816 57.583
15239.952816 57.582
15240.202816 57.582
15240.452816 57.582
15240.702816 57.582
15240.952816 57.581
15241.202816 57.581
15241.452816 57.581
15241.702816 57.581
15241.952816 57.581
15242.202816 57.580
15242.452816 57.580
15242.702816 57.580
15242.952816 57.580
15243.202816 57.579
15243.452816 57.579
15243.702816 57.579
15243.952816 57.579
15244.202816 57.579
15244.452816 57.578
15244.702816 57.578
15244.952816 57.578
15245.202816 57.578
15245.452816 57.577
15245.702816 57.577
15245.952816 57.577
15246.202816 57.577
15246.452816 57.577
15246.702816 57.576
15246.952816 57.576
15247.202816 57.576
15247.452816 57.576
15247.702816 57.575
15247.952816 57.575
15248.202816 57.575
15248.452816 57.575
15248.702816 57.575
15248.952816 57.574
15249.202816 57.574
15249.452816 57.574
15249.702816 57.574
15249.952816 57.573
15250.202816 57.573
15250.452816 57.573
15250.702816 57.573
15250.952816 57.572
15251.202816 57.572
15251.452816 57.572
15251.702816 57.572
15251.952816 57.572
15252.202816 57.571
15252.452816 57.571
15252.702816 57.571
15252.952816 57.571
15253.202816 57.570
15253.452816 57.570
15253.702816 57.570
15253.952816 57.570
15254.202816 57.570
15254.452816 57.569
15254.702816 57.569
15254.952816 57.569
15255.202816 57.569
15255.452816 57.568
15255.702816 57.568
15255.952816 57.568
15256.202816 57.568
15256.452816 57.568
15256.702816 57.567
15256.952816 57.567
15257.202816 57.567
15257.452816 57.567
15257.702816 57.566
15257.952816 57.566
15258.202816 57.566
15258.452816 57.566
15258.702816 57.566
15258.952816 57.565
15259.202816 57.565
15259.452816 57.565
15259.702816 57.565
15259.952816 57.564
15260.202816 57.564
15260.452816 57.564
15260.702816 57.564
15260.952816 57.564
15261.202816 57.563
15261.452816 57.563
15261.702816 57.563
15261.952816 57.563
15262.202816 57.562
15262.452816 57.562
15262.702816 57.562
15262.952816 57.562
15263.202816 57.562
15263.452816 57.561
15263.702816 57.561
15263.952816 57.561
15264.202816 57.561
15264.452816 57.560
15264.702816 57.560
15264.952816 57.560
15265.202816 57.560
15265.452816 57.560
15265.702816 57.559
15265.952816 57.559
15266.202816 57.559
15266.452816 57.559
15266.702816 57.558
15266.952816 57.558
15267.202816 57.558
15267.452816 57.558
15267.702816 57.558
15267.952816 57.557
15268.202816 57.557
15268.452816 57.557
15268.702816 57.557
15268.952816 57.556
15269.202816 57.556
15269.452816 57.556
15269.702816 57.556
15269.952816 57.556
15270.202816 57.555
15270.452816 57.555
15270.702816 57.555
15270.952816 57.555
15271.202816 57.554
15271.452816 57.554
15271.702816 57.554
15271.952816 57.554
15272.202816 57.553
15272.452816 57.553
15272.702816 57.553
15272.952816 57.553
15273.202816 57.553
15273.452816 57.552
15273.702816 57.552
15273.952816 57.552
15274.202816 57.552
15274.452816 57.551
15274.702816 57.551
15274.952816 57.551
15275.202816 57.551
15275.452816 57.551
15275.702816 57.550
15275.952816 57.550
15276.202816 57.550
15276.452816 57.550
15276.702816 57.549
15276.952816 57.549
15277.202816 57.549
15277.452816 57.549
15277.702816 57.549
15277.952816 57.548
15278.202816 57.548
15278.452816 57.548
15278.702816 57.548
15278.952816 57.547
15279.202816 57.547
15279.452816 57.547
15279.702816 57.547
15279.952816 57.547
15280.202816 57.546
15280.452816 57.546
15280.702816 57.546
15280.952816 57.546
15281.202816 57.545
15281.452816 57.545
15281.702816 57.545
15281.952816 57.545
15282.202816 57.545
15282.452816 57.544
15282.702816 57.544
15282.952816 57.544
15283.202816 57.544
15283.452816 57.543
15283.702816 57.543
15283.952816 57.543
15284.202816 57.543
15284.452816 57.543
15284.702816 57.542
15284.952816 57.542
15285.202816 57.542
15285.452816 57.542
15285.702816 57.541
15285.952816 57.541
15286.202816 57.541
15286.452816 57.541
15286.702816 57.541
15286.952816 57.540
15287.202816 57.540
15287.452816 57.540
15287.702816 57.540
15287.952816 57.539
15288.202816 57.539
15288.452816 57.539
15288.702816 57.539
15288.952816 57.539
15289.202816 57.538
15289.452816 57.538
15289.702816 57.538
15289.952816 57.538
15290.202816 57.537
15290.452816 57.537
15290.702816 57.537
15290.952816 57.537
15291.202816 57.537
15291.452816 57.536
15291.702816 57.536
15291.952816 57.536
15292.202816 57.536
15292.452816 57.535
15292.702816 57.535
15292.952816 57.535
15293.202816 57.535
15293.452816 57.535
15293.702816 57.534
15293.952816 57.534
15294.202816 57.534
15294.452816 57.534
15294.702816 57.533
15294.952816 57.533
15295.202816 57.533
15295.452816 57.533
15295.702816 57.533
15295.952816 57.532
15296.202816 57.532
15296.452816 57.532
15296.702816 57.532
15296.952816 57.531
15297.202816 57.531
15297.452816 57.531
15297.702816 57.531
15297.952816 57.530
15298.202816 57.530
15298.452816 57.530
15298.702816 57.530
15298.952816 57.530
15299.202816 57.529
15299.452816 57.529
15299.702816 57.529
15299.952816 57.529
15300.202816 57.528
15300.452816 57.528
15300.702816 57.528
15300.952816 57.528
15301.202816 57.528
15301.452816 57.527
15301.702816 57.527
15301.952816 57.527
15302.202816 57.527
15302.452816 57.526
15302.702816 57.526
15302.952816 57.526
15303.202816 57.526
15303.452816 57.526
15303.702816 57.525
15303.952816 57.525
15304.202816 57.525
15304.452816 57.525
15304.702816 57.524
15304.952816 57.524
15305.202816 57.524
15305.452816 57.524
15305.702816 57.524
15305.952816 57.523
15306.202816 57.523
15306.452816 57.523
15306.702816 57.523
15306.952816 57.522
15307.202816 57.522
15307.452816 57.522
15307.702816 57.522
15307.952816 57.522
15308.202816 57.521
15308.452816 57.521
15308.702816 57.521
15308.952816 57.521
15309.202816 57.520
15309.452816 57.520
15309.702816 57.520
15309.952816 57.520
15310.202816 57.520
15310.452816 57.519
15310.702816 57.519
15310.952816 57.519
15311.202816 57.519
15311.452816 57.518
15311.702816 57.518
15311.952816 57.518
15312.202816 57.518
15312.452816 57.518
15312.702816 57.517
15312.952816 57.517
15313.202816 57.517
15313.452816 57.517
15313.702816 57.516
15313.952816 57.516
15314.202816 57.516
15314.452816 57.516
15314.702816 57.516
15314.952816 57.515
15315.202816 57.515
15315.452816 57.515
15315.702816 57.515
15315.952816 57.514
15316.202816 57.514
15316.452816 57.514
15316.702816 57.514
15316.952816 57.514
15317.202816 57.513
15317.452816 57.513
15317.702816 57.513
15317.952816 57.513
15318.202816 57.512
15318.452816 57.512
15318.702816 57.512
15318.952816 57.512
15319.202816 57.512
15319.452816 57.511
15319.702816 57.511
15319.952816 57.511
15320.202816 57.511
15320.452816 57.510
15320.702816 57.510
15320.952816 57.510
15321.202816 57.510
15321.452816 57.510
15321.702816 57.509
15321.952816 57.509
15322.202816 57.509
15322.452816 57.509
15322.702816 57.508
15322.952816 57.508
15323.202816 57.508
15323.452816 57.508
15323.702816 57.508
15323.952816 57.507
15324.202816 57.507
15324.452816 57.507
15324.702816 57.507
15324.952816 57.506
15325.202816 57.506
15325.452816 57.506
15325.702816 57.506
15325.952816 57.506
15326.202816 57.505
15326.452816 57.505
15326.702816 57.505
15326.952816 57.505
15327.202816 57.504
15327.452816 57.504
15327.702816 57.504
15327.952816 57.504
15328.202816 57.504
15328.452816 57.503
15328.702816 57.503
15328.952816 57.503
15329.202816 57.503
15329.452816 57.502
15329.702816 57.502
15329.952816 57.502
15330.202816 57.502
15330.452816 57.502
15330.702816 57.501
15330.952816 57.501
15331.202816 57.501
15331.452816 57.501
15331.702816 57.500
15331.952816 57.500
15332.202816 57.500
15332.452816 57.500
15332.702816 57.499
15332.952816 57.499
15333.202816 57.499
15333.452816 57.499
15333.702816 57.499
15333.952816 57.498
15334.202816 57.498
15334.452816 57.498
15334.702816 57.498
15334.952816 57.497
15335.202816 57.497
15335.452816 57.497
15335.702816 57.497
15335.952816 57.497
